"Start Time","End Time","Tag","Note","Tree Type","Is Success"
"Tue Dec 04 16:15:36 GMT-03:00 2018","Tue Dec 04 17:43:01 GMT-03:00 2018","Estudo","","Bichano","False"
"Wed Dec 05 22:14:22 GMT-03:00 2018","Wed Dec 05 22:14:42 GMT-03:00 2018","Estudo","","Bichano","False"
"Wed Dec 05 23:35:37 GMT-03:00 2018","Thu Dec 06 00:25:37 GMT-03:00 2018","Reading","","Bichano","True"
"Wed Dec 05 23:59:10 GMT-03:00 2018","Thu Dec 06 00:49:10 GMT-03:00 2018","Estudo","Planted in my firefox","Bichano","True"
"Thu Dec 06 14:23:16 GMT-03:00 2018","Thu Dec 06 15:28:16 GMT-03:00 2018","Estudo","","Bichano","True"
"Fri Dec 07 01:24:08 GMT-03:00 2018","Fri Dec 07 01:49:16 GMT-03:00 2018","Indefinido","","Bichano","False"
"Fri Dec 07 12:29:52 GMT-03:00 2018","Fri Dec 07 13:29:52 GMT-03:00 2018","VBA","Planted in my firefox","Bichano","True"
"Fri Dec 07 14:05:29 GMT-03:00 2018","Fri Dec 07 14:25:29 GMT-03:00 2018","VBA","Planted in my firefox","Arbusto","True"
"Fri Dec 07 14:11:21 GMT-03:00 2018","Fri Dec 07 14:26:21 GMT-03:00 2018","VBA","","Arbusto","True"
"Sun Dec 09 13:40:49 GMT-03:00 2018","Sun Dec 09 14:20:44 GMT-03:00 2018","English","","Bichano","False"
"Sun Dec 09 14:24:08 GMT-03:00 2018","Sun Dec 09 14:27:53 GMT-03:00 2018","English","","Bichano","False"
"Sun Dec 09 15:00:17 GMT-03:00 2018","Sun Dec 09 15:40:17 GMT-03:00 2018","Esporte","","Cedro","True"
"Wed Dec 12 13:49:12 GMT-03:00 2018","Wed Dec 12 14:39:12 GMT-03:00 2018","English","","Bichano","True"
"Wed Dec 12 14:46:47 GMT-03:00 2018","Wed Dec 12 15:36:47 GMT-03:00 2018","English","","Bichano","True"
"Wed Dec 12 16:12:39 GMT-03:00 2018","Wed Dec 12 16:29:59 GMT-03:00 2018","Esporte","","Bichano","False"
"Wed Dec 12 16:35:27 GMT-03:00 2018","Wed Dec 12 17:00:27 GMT-03:00 2018","Esporte","","Cedro","True"
"Wed Dec 12 20:21:18 GMT-03:00 2018","Wed Dec 12 21:11:37 GMT-03:00 2018","Indefinido","","Cedro","False"
"Wed Dec 12 21:03:47 GMT-03:00 2018","Wed Dec 12 22:03:47 GMT-03:00 2018","Outros","Planted in my firefox","Bichano","True"
"Wed Dec 12 22:38:55 GMT-03:00 2018","Wed Dec 12 23:28:55 GMT-03:00 2018","Reading","","Cedro","True"
"Wed Dec 12 22:39:11 GMT-03:00 2018","Wed Dec 12 23:29:11 GMT-03:00 2018","Outros","Planted in my firefox","Bichano","True"
"Thu Dec 13 01:31:48 GMT-03:00 2018","Thu Dec 13 02:27:13 GMT-03:00 2018","Reading","","Cedro","False"
"Thu Dec 13 18:38:01 GMT-03:00 2018","Thu Dec 13 19:08:01 GMT-03:00 2018","Outros","Planted in my firefox","Bichano","True"
"Thu Dec 13 23:40:03 GMT-03:00 2018","Fri Dec 14 01:10:03 GMT-03:00 2018","Outros","Planted in my firefox","Bichano","True"
"Sat Dec 15 14:23:05 GMT-03:00 2018","Sat Dec 15 15:08:05 GMT-03:00 2018","Reading","","Cedro","True"
"Mon Dec 17 10:03:12 GMT-03:00 2018","Mon Dec 17 10:53:12 GMT-03:00 2018","Reading","","Bichano","True"
"Tue Dec 18 15:09:39 GMT-03:00 2018","Tue Dec 18 15:29:39 GMT-03:00 2018","Esporte","","Arbusto","True"
"Sun Dec 23 23:12:09 GMT-03:00 2018","Mon Dec 24 00:02:09 GMT-03:00 2018","Reading","","Bichano","True"
"Mon Dec 24 02:11:23 GMT-03:00 2018","Mon Dec 24 02:44:38 GMT-03:00 2018","Reading","","Bichano","False"
"Mon Dec 24 15:50:56 GMT-03:00 2018","Mon Dec 24 15:55:33 GMT-03:00 2018","Reading","","Bichano","False"
"Wed Dec 26 13:10:35 GMT-03:00 2018","Wed Dec 26 13:40:35 GMT-03:00 2018","Reading","","Bichano","True"
"Wed Dec 26 14:22:17 GMT-03:00 2018","Wed Dec 26 14:22:55 GMT-03:00 2018","English","","Bichano","False"
"Wed Dec 26 14:23:01 GMT-03:00 2018","Wed Dec 26 15:00:03 GMT-03:00 2018","English","","Bichano","False"
"Wed Dec 26 15:05:34 GMT-03:00 2018","Wed Dec 26 15:55:34 GMT-03:00 2018","Esporte","","Cedro","True"
"Wed Dec 26 23:41:21 GMT-03:00 2018","Thu Dec 27 00:19:26 GMT-03:00 2018","Esporte","","Bichano","False"
"Thu Dec 27 15:06:27 GMT-03:00 2018","Thu Dec 27 15:33:01 GMT-03:00 2018","Reading","","Bichano","False"
"Thu Dec 27 19:04:26 GMT-03:00 2018","Thu Dec 27 19:54:00 GMT-03:00 2018","Estudo","","Bichano","False"
"Sat Dec 29 12:20:26 GMT-03:00 2018","Sat Dec 29 13:00:26 GMT-03:00 2018","Reading","","Bichano","True"
"Sun Jan 06 18:12:20 GMT-03:00 2019","Sun Jan 06 18:52:20 GMT-03:00 2019","Reading","","Bichano","True"
"Tue Jan 08 17:01:01 GMT-03:00 2019","Tue Jan 08 18:01:01 GMT-03:00 2019","Estudo","","Bichano","True"
"Tue Jan 08 18:53:20 GMT-03:00 2019","Tue Jan 08 20:03:20 GMT-03:00 2019","VBA","","Bichano","True"
"Wed Jan 09 01:00:32 GMT-03:00 2019","Wed Jan 09 01:51:58 GMT-03:00 2019","Estudo","","Bichano","False"
"Thu Jan 10 02:03:42 GMT-03:00 2019","Thu Jan 10 02:53:42 GMT-03:00 2019","Estudo","","Bichano","True"
"Thu Jan 10 14:09:17 GMT-03:00 2019","Thu Jan 10 14:55:00 GMT-03:00 2019","Reading","","Bichano","False"
"Thu Jan 10 16:43:08 GMT-03:00 2019","Thu Jan 10 17:43:08 GMT-03:00 2019","Estudo","","Bichano","True"
"Fri Jan 11 12:25:44 GMT-03:00 2019","Fri Jan 11 13:00:44 GMT-03:00 2019","Reading","","Bichano","True"
"Tue Jan 15 00:49:23 GMT-03:00 2019","Tue Jan 15 01:19:47 GMT-03:00 2019","Estudo","","Bichano","False"
"Tue Jan 15 01:57:25 GMT-03:00 2019","Tue Jan 15 02:23:49 GMT-03:00 2019","Estudo","","Bichano","False"
"Tue Jan 15 17:09:39 GMT-03:00 2019","Tue Jan 15 17:23:57 GMT-03:00 2019","Reading","","Bichano","False"
"Tue Jan 15 18:58:25 GMT-03:00 2019","Tue Jan 15 19:50:08 GMT-03:00 2019","Reading","","Bichano","False"
"Tue Jan 15 21:36:38 GMT-03:00 2019","Tue Jan 15 21:55:10 GMT-03:00 2019","English","","Bichano","False"
"Tue Jan 15 22:45:20 GMT-03:00 2019","Tue Jan 15 22:55:20 GMT-03:00 2019","Reading","","Arbusto","True"
"Thu Jan 17 17:05:15 GMT-03:00 2019","Thu Jan 17 18:10:15 GMT-03:00 2019","Estudo","","Bichano","True"
"Fri Jan 18 15:03:53 GMT-03:00 2019","Fri Jan 18 15:05:09 GMT-03:00 2019","Estudo","","Bichano","False"
"Fri Jan 18 15:24:27 GMT-03:00 2019","Fri Jan 18 16:08:47 GMT-03:00 2019","Estudo","","Bichano","False"
"Fri Jan 18 16:48:24 GMT-03:00 2019","Fri Jan 18 17:16:33 GMT-03:00 2019","Estudo","","Bichano","False"
"Fri Jan 18 21:06:06 GMT-03:00 2019","Fri Jan 18 22:15:44 GMT-03:00 2019","Estudo","","Bichano","True"
"Fri Jan 18 22:51:27 GMT-03:00 2019","Fri Jan 18 23:30:19 GMT-03:00 2019","Estudo","","Bichano","False"
"Tue Jan 22 13:16:54 GMT-03:00 2019","Tue Jan 22 14:02:36 GMT-03:00 2019","Reading","","Bichano","True"
"Tue Jan 22 15:40:50 GMT-03:00 2019","Tue Jan 22 16:41:57 GMT-03:00 2019","Estudo","","Bichano","False"
"Tue Jan 22 17:16:09 GMT-03:00 2019","Tue Jan 22 18:38:24 GMT-03:00 2019","Estudo","","Bichano","False"
"Sat Jan 26 18:44:10 GMT-03:00 2019","Sat Jan 26 19:13:17 GMT-03:00 2019","Estudo","","Bichano","False"
"Sat Jan 26 19:18:23 GMT-03:00 2019","Sat Jan 26 20:10:39 GMT-03:00 2019","Estudo","","Bichano","False"
"Sat Jan 26 22:20:42 GMT-03:00 2019","Sat Jan 26 22:39:20 GMT-03:00 2019","Estudo","","Bichano","False"
"Mon Jan 28 02:01:29 GMT-03:00 2019","Mon Jan 28 02:33:56 GMT-03:00 2019","Reading","","Bichano","True"
"Mon Jan 28 14:17:30 GMT-03:00 2019","Mon Jan 28 14:37:44 GMT-03:00 2019","Estudo","","Bichano","False"
"Mon Jan 28 14:37:52 GMT-03:00 2019","Mon Jan 28 16:08:45 GMT-03:00 2019","Estudo","","Bichano","True"
"Tue Jan 29 00:15:12 GMT-03:00 2019","Tue Jan 29 00:32:10 GMT-03:00 2019","Estudo","","Bichano","False"
"Tue Jan 29 02:16:24 GMT-03:00 2019","Tue Jan 29 02:25:14 GMT-03:00 2019","Estudo","","Bichano","False"
"Tue Jan 29 12:34:39 GMT-03:00 2019","Tue Jan 29 13:06:34 GMT-03:00 2019","Reading","","Bichano","True"
"Tue Jan 29 16:06:15 GMT-03:00 2019","Tue Jan 29 16:34:48 GMT-03:00 2019","Estudo","","Bichano","False"
"Tue Jan 29 16:47:34 GMT-03:00 2019","Tue Jan 29 17:23:01 GMT-03:00 2019","Estudo","","Bichano","True"
"Tue Jan 29 19:04:56 GMT-03:00 2019","Tue Jan 29 19:46:10 GMT-03:00 2019","Estudo","","Bichano","True"
"Wed Jan 30 22:40:19 GMT-03:00 2019","Wed Jan 30 23:05:46 GMT-03:00 2019","VBA","","Bichano","False"
"Wed Jan 30 23:18:33 GMT-03:00 2019","Wed Jan 30 23:48:30 GMT-03:00 2019","VBA","","Bichano","False"
"Thu Jan 31 17:57:57 GMT-03:00 2019","Thu Jan 31 19:31:41 GMT-03:00 2019","Estudo","","Bichano","True"
"Fri Feb 01 01:04:01 GMT-03:00 2019","Fri Feb 01 01:12:09 GMT-03:00 2019","Estudo","","Bichano","False"
"Fri Feb 01 01:28:04 GMT-03:00 2019","Fri Feb 01 02:02:02 GMT-03:00 2019","Estudo","","Bichano","False"
"Fri Feb 01 02:47:03 GMT-03:00 2019","Fri Feb 01 03:32:55 GMT-03:00 2019","Estudo","","Bichano","False"
"Wed Feb 06 17:01:27 GMT-03:00 2019","Wed Feb 06 17:15:03 GMT-03:00 2019","Estudo","","Bichano","False"
"Wed Feb 06 18:02:57 GMT-03:00 2019","Wed Feb 06 19:33:59 GMT-03:00 2019","Estudo","","Bichano","True"
"Thu Feb 07 03:24:46 GMT-03:00 2019","Thu Feb 07 03:34:05 GMT-03:00 2019","Estudo","","Bichano","False"
"Fri Feb 08 01:06:57 GMT-03:00 2019","Fri Feb 08 01:32:29 GMT-03:00 2019","Estudo","","Bichano","False"
"Fri Feb 08 02:38:54 GMT-03:00 2019","Fri Feb 08 03:29:10 GMT-03:00 2019","Estudo","","Bichano","False"
"Fri Feb 08 19:05:06 GMT-03:00 2019","Fri Feb 08 19:11:17 GMT-03:00 2019","Estudo","","Bichano","False"
"Fri Feb 08 20:03:08 GMT-03:00 2019","Fri Feb 08 20:32:06 GMT-03:00 2019","Estudo","","Bichano","False"
"Mon Feb 11 13:07:56 GMT-03:00 2019","Mon Feb 11 13:39:43 GMT-03:00 2019","Reading","","Bichano","True"
"Mon Feb 11 18:48:53 GMT-03:00 2019","Mon Feb 11 19:47:36 GMT-03:00 2019","Estudo","","Bichano","False"
"Tue Feb 12 01:27:11 GMT-03:00 2019","Tue Feb 12 02:02:49 GMT-03:00 2019","Estudo","","Bichano","False"
"Tue Feb 12 03:00:54 GMT-03:00 2019","Tue Feb 12 03:38:34 GMT-03:00 2019","Estudo","","Bichano","False"
"Tue Feb 12 14:09:41 GMT-03:00 2019","Tue Feb 12 14:44:23 GMT-03:00 2019","Reading","","Bichano","True"
"Wed Feb 13 00:24:35 GMT-03:00 2019","Wed Feb 13 02:01:40 GMT-03:00 2019","Estudo","","Bichano","True"
"Wed Feb 13 03:06:12 GMT-03:00 2019","Wed Feb 13 04:01:05 GMT-03:00 2019","Estudo","","Bichano","False"
"Fri Feb 15 15:53:12 GMT-03:00 2019","Fri Feb 15 16:31:42 GMT-03:00 2019","Reading","","Bichano","True"
"Mon Feb 18 20:18:42 GMT-03:00 2019","Mon Feb 18 20:57:23 GMT-03:00 2019","Estudo","","Bichano","False"
"Tue Feb 19 19:40:50 GMT-03:00 2019","Tue Feb 19 21:22:28 GMT-03:00 2019","Estudo","","Bichano","True"
"Wed Feb 20 04:12:20 GMT-03:00 2019","Wed Feb 20 04:46:02 GMT-03:00 2019","Estudo","","Bichano","False"
"Thu Feb 21 20:23:49 GMT-03:00 2019","Thu Feb 21 20:59:18 GMT-03:00 2019","Estudo","","Bichano","True"
"Fri Feb 22 00:57:41 GMT-03:00 2019","Fri Feb 22 02:57:41 GMT-03:00 2019","Estudo","","Bichano","True"
"Fri Feb 22 01:24:48 GMT-03:00 2019","Fri Feb 22 02:59:48 GMT-03:00 2019","Outros","Planted in my firefox","Bichano","True"
"Fri Feb 22 20:09:07 GMT-03:00 2019","Fri Feb 22 21:06:52 GMT-03:00 2019","Outros","","Bichano","True"
"Sat Feb 23 02:27:38 GMT-03:00 2019","Sat Feb 23 03:59:53 GMT-03:00 2019","Estudo","","Bichano","False"
"Sat Feb 23 16:46:00 GMT-03:00 2019","Sat Feb 23 17:34:57 GMT-03:00 2019","Estudo","","Bichano","False"
"Mon Feb 25 20:03:13 GMT-03:00 2019","Mon Feb 25 21:01:05 GMT-03:00 2019","Estudo","","Bichano","True"
"Tue Feb 26 00:31:40 GMT-03:00 2019","Tue Feb 26 02:31:40 GMT-03:00 2019","Estudo","","Bichano","True"
"Tue Feb 26 00:55:56 GMT-03:00 2019","Tue Feb 26 02:30:56 GMT-03:00 2019","Estudo","Planted in my firefox","Bichano","True"
"Wed Feb 27 02:22:41 GMT-03:00 2019","Wed Feb 27 03:57:41 GMT-03:00 2019","Estudo","Planted in my firefox","Bichano","True"
"Wed Feb 27 02:24:55 GMT-03:00 2019","Wed Feb 27 02:38:47 GMT-03:00 2019","Estudo","","Bichano","False"
"Wed Feb 27 02:39:59 GMT-03:00 2019","Wed Feb 27 04:13:45 GMT-03:00 2019","Estudo","","Bichano","True"
"Wed Feb 27 18:28:55 GMT-03:00 2019","Wed Feb 27 19:56:38 GMT-03:00 2019","Estudo","","Árvore Lunar","False"
"Thu Feb 28 00:15:25 GMT-03:00 2019","Thu Feb 28 02:15:25 GMT-03:00 2019","Estudo","","Árvore Lunar","True"
"Thu Feb 28 01:18:34 GMT-03:00 2019","Thu Feb 28 02:13:34 GMT-03:00 2019","Estudo","Planted in my firefox","Bichano","True"
"Thu Feb 28 03:00:00 GMT-03:00 2019","Thu Feb 28 03:20:21 GMT-03:00 2019","Estudo","","Ginkgo","False"
"Thu Feb 28 03:00:08 GMT-03:00 2019","Thu Feb 28 03:55:08 GMT-03:00 2019","Estudo","Planted in my firefox","Bichano","True"
"Thu Feb 28 19:22:54 GMT-03:00 2019","Thu Feb 28 20:44:08 GMT-03:00 2019","Estudo","","Ginkgo","True"
"Fri Mar 01 02:00:58 GMT-03:00 2019","Fri Mar 01 04:00:58 GMT-03:00 2019","Estudo","","Árvore Lunar","True"
"Fri Mar 01 04:45:20 GMT-03:00 2019","Fri Mar 01 05:18:49 GMT-03:00 2019","Estudo","","Árvore Lunar","False"
"Fri Mar 08 01:02:00 GMT-03:00 2019","Fri Mar 08 01:40:58 GMT-03:00 2019","Estudo","","Árvore Lunar","False"
"Fri Mar 08 03:37:56 GMT-03:00 2019","Fri Mar 08 04:31:11 GMT-03:00 2019","Estudo","","Árvore Lunar","True"
"Mon Mar 11 20:12:41 GMT-03:00 2019","Mon Mar 11 20:37:48 GMT-03:00 2019","Estudo","","Árvore Lunar","True"
"Wed Mar 13 02:31:54 GMT-03:00 2019","Wed Mar 13 04:04:19 GMT-03:00 2019","Estudo","","Árvore Lunar","True"
"Wed Mar 13 19:41:09 GMT-03:00 2019","Wed Mar 13 19:52:37 GMT-03:00 2019","Estudo","","Árvore Lunar","False"
"Thu Mar 14 01:25:21 GMT-03:00 2019","Thu Mar 14 03:25:21 GMT-03:00 2019","Estudo","","Árvore Lunar","True"
"Thu Mar 14 18:18:46 GMT-03:00 2019","Thu Mar 14 20:18:46 GMT-03:00 2019","Estudo","","Árvore Lunar","True"
"Fri Mar 15 02:54:21 GMT-03:00 2019","Fri Mar 15 04:04:26 GMT-03:00 2019","Estudo","","Bichano","True"
"Mon Mar 18 17:27:16 GMT-03:00 2019","Mon Mar 18 19:27:16 GMT-03:00 2019","Estudo","","Bichano","True"
"Tue Mar 19 03:59:05 GMT-03:00 2019","Tue Mar 19 04:51:53 GMT-03:00 2019","Estudo","","Bichano","False"
"Tue Mar 19 19:15:11 GMT-03:00 2019","Tue Mar 19 20:26:57 GMT-03:00 2019","Estudo","","Bichano","True"
"Wed Mar 20 02:38:58 GMT-03:00 2019","Wed Mar 20 02:39:16 GMT-03:00 2019","Estudo","","Ginkgo","False"
"Wed Mar 20 02:44:02 GMT-03:00 2019","Wed Mar 20 04:44:02 GMT-03:00 2019","Estudo","","Ginkgo","True"
"Sat Mar 23 16:34:07 GMT-03:00 2019","Sat Mar 23 17:45:34 GMT-03:00 2019","Estudo","","Ginkgo","True"
"Mon Mar 25 22:58:02 GMT-03:00 2019","Mon Mar 25 23:51:57 GMT-03:00 2019","Estudo","","Ginkgo","True"
"Tue Mar 26 18:41:16 GMT-03:00 2019","Tue Mar 26 20:17:59 GMT-03:00 2019","Estudo","","Ginkgo","True"
"Wed Mar 27 02:18:52 GMT-03:00 2019","Wed Mar 27 02:19:09 GMT-03:00 2019","Estudo","","Ginkgo","False"
"Wed Mar 27 02:19:20 GMT-03:00 2019","Wed Mar 27 04:19:20 GMT-03:00 2019","Estudo","","Árvore Lunar","True"
"Wed Mar 27 16:57:23 GMT-03:00 2019","Wed Mar 27 18:57:23 GMT-03:00 2019","Estudo","","Árvore Lunar","True"
"Thu Mar 28 01:45:19 GMT-03:00 2019","Thu Mar 28 02:46:31 GMT-03:00 2019","Estudo","","Bambu","False"
"Thu Mar 28 03:54:03 GMT-03:00 2019","Thu Mar 28 04:31:20 GMT-03:00 2019","Estudo","","Bambu","True"
"Thu Mar 28 16:24:40 GMT-03:00 2019","Thu Mar 28 16:44:43 GMT-03:00 2019","Estudo","","Arbusto","True"
"Fri Mar 29 18:28:08 GMT-03:00 2019","Fri Mar 29 20:28:08 GMT-03:00 2019","Estudo","","Árvore Lunar","True"
"Fri Mar 29 19:09:50 GMT-03:00 2019","Fri Mar 29 19:39:50 GMT-03:00 2019","Estudo","Planted in my firefox","Bichano","True"
"Fri Mar 29 19:50:26 GMT-03:00 2019","Fri Mar 29 19:50:39 GMT-03:00 2019","Estudo","Planted in my firefox","Árvore Lunar","False"
"Fri Mar 29 19:51:39 GMT-03:00 2019","Fri Mar 29 19:52:15 GMT-03:00 2019","Estudo","Planted in my firefox","Árvore Lunar","False"
"Mon Apr 01 18:57:17 GMT-03:00 2019","Mon Apr 01 20:30:58 GMT-03:00 2019","Estudo","","Cedro","False"
"Tue Apr 02 01:52:57 GMT-03:00 2019","Tue Apr 02 02:06:48 GMT-03:00 2019","Estudo","","Bichano","False"
"Tue Apr 02 02:07:18 GMT-03:00 2019","Tue Apr 02 04:07:18 GMT-03:00 2019","Estudo","","Bichano","True"
"Tue Apr 02 19:19:17 GMT-03:00 2019","Tue Apr 02 20:19:59 GMT-03:00 2019","Estudo","","Ginkgo","True"
"Wed Apr 03 01:19:19 GMT-03:00 2019","Wed Apr 03 03:19:19 GMT-03:00 2019","Estudo","","Bambu","True"
"Wed Apr 03 03:58:26 GMT-03:00 2019","Wed Apr 03 04:41:28 GMT-03:00 2019","Estudo","","Árvore Lunar","False"
"Thu Apr 04 18:38:46 GMT-03:00 2019","Thu Apr 04 20:38:46 GMT-03:00 2019","Estudo","","Cedro","True"
"Fri Apr 05 00:40:14 GMT-03:00 2019","Fri Apr 05 02:40:14 GMT-03:00 2019","Estudo","","Bichano","True"
"Fri Apr 05 01:21:58 GMT-03:00 2019","Fri Apr 05 01:22:31 GMT-03:00 2019","Estudo","Planted in my firefox","Árvore Lunar","False"
"Fri Apr 05 03:11:09 GMT-03:00 2019","Fri Apr 05 05:01:19 GMT-03:00 2019","Estudo","","Ginkgo","False"
"Sat Apr 06 19:21:56 GMT-03:00 2019","Sat Apr 06 19:22:07 GMT-03:00 2019","Estudo","","Bambu","False"
"Sat Apr 06 19:22:22 GMT-03:00 2019","Sat Apr 06 20:33:09 GMT-03:00 2019","Estudo","","Bambu","True"
"Mon Apr 08 17:53:17 GMT-03:00 2019","Mon Apr 08 18:59:47 GMT-03:00 2019","Estudo","","Árvore Lunar","False"
"Tue Apr 09 02:17:35 GMT-03:00 2019","Tue Apr 09 02:29:22 GMT-03:00 2019","Estudo","","Bichano","False"
"Tue Apr 09 02:35:49 GMT-03:00 2019","Tue Apr 09 04:13:57 GMT-03:00 2019","Estudo","","Bichano","False"
"Tue Apr 09 22:14:16 GMT-03:00 2019","Tue Apr 09 22:42:16 GMT-03:00 2019","Estudo","","Ginkgo","False"
"Wed Apr 10 15:42:45 GMT-03:00 2019","Wed Apr 10 16:32:59 GMT-03:00 2019","Estudo","","Bambu","True"
"Thu Apr 11 04:23:17 GMT-03:00 2019","Thu Apr 11 05:13:27 GMT-03:00 2019","Estudo","","Árvore Lunar","True"
"Fri Apr 12 19:40:13 GMT-03:00 2019","Fri Apr 12 21:24:39 GMT-03:00 2019","Estudo","","Cedro","False"
"Wed Apr 17 18:52:26 GMT-03:00 2019","Wed Apr 17 20:52:26 GMT-03:00 2019","Estudo","","Bichano","True"
"Thu Apr 18 02:36:33 GMT-03:00 2019","Thu Apr 18 02:59:40 GMT-03:00 2019","Estudo","","Ginkgo","False"
"Thu Apr 18 03:07:42 GMT-03:00 2019","Thu Apr 18 03:27:09 GMT-03:00 2019","Estudo","","Ginkgo","False"
"Thu Apr 18 03:27:18 GMT-03:00 2019","Thu Apr 18 05:06:31 GMT-03:00 2019","Estudo","","Ginkgo","False"
"Mon Apr 22 12:02:49 GMT-03:00 2019","Mon Apr 22 12:30:43 GMT-03:00 2019","Estudo","","Árvore da Terra","True"
"Mon Apr 22 12:41:48 GMT-03:00 2019","Mon Apr 22 13:24:34 GMT-03:00 2019","Estudo","","Bambu","False"
"Mon Apr 22 15:19:57 GMT-03:00 2019","Mon Apr 22 16:28:59 GMT-03:00 2019","Estudo","","Bambu","True"
"Tue Apr 23 03:13:46 GMT-03:00 2019","Tue Apr 23 04:14:55 GMT-03:00 2019","Estudo","","Árvore Lunar","False"
"Wed Apr 24 14:42:35 GMT-03:00 2019","Wed Apr 24 16:14:51 GMT-03:00 2019","Estudo","","Cedro","True"
"Thu Apr 25 03:54:41 GMT-03:00 2019","Thu Apr 25 04:33:22 GMT-03:00 2019","Estudo","","Bichano","False"
"Thu Apr 25 19:26:09 GMT-03:00 2019","Thu Apr 25 20:27:17 GMT-03:00 2019","Estudo","","Ginkgo","True"
"Fri Apr 26 11:58:41 GMT-03:00 2019","Fri Apr 26 12:36:30 GMT-03:00 2019","Estudo","","Bambu","False"
"Fri Apr 26 12:52:07 GMT-03:00 2019","Fri Apr 26 13:09:33 GMT-03:00 2019","Estudo","","Árvore Lunar","False"
"Fri Apr 26 13:53:19 GMT-03:00 2019","Fri Apr 26 14:31:36 GMT-03:00 2019","Estudo","","Árvore Lunar","False"
"Mon Apr 29 17:52:25 GMT-03:00 2019","Mon Apr 29 19:04:25 GMT-03:00 2019","Estudo","","Árvore Lunar","True"
"Mon Apr 29 19:57:57 GMT-03:00 2019","Mon Apr 29 20:30:06 GMT-03:00 2019","Estudo","","Árvore Lunar","False"
"Tue Apr 30 11:36:17 GMT-03:00 2019","Tue Apr 30 12:15:56 GMT-03:00 2019","Estudo","","Árvore Lunar","False"
"Tue Apr 30 14:09:12 GMT-03:00 2019","Tue Apr 30 15:02:35 GMT-03:00 2019","Estudo","","Árvore Lunar","False"
"Thu May 02 10:49:28 GMT-03:00 2019","Thu May 02 12:11:02 GMT-03:00 2019","Estudo","","Árvore Lunar","True"
"Thu May 02 14:10:22 GMT-03:00 2019","Thu May 02 14:20:31 GMT-03:00 2019","Estudo","","Cedro","False"
"Thu May 02 14:26:20 GMT-03:00 2019","Thu May 02 14:55:03 GMT-03:00 2019","Estudo","","Cedro","False"
"Thu May 02 15:21:09 GMT-03:00 2019","Thu May 02 15:27:56 GMT-03:00 2019","Estudo","","Cedro","False"
"Mon May 06 16:08:38 GMT-03:00 2019","Mon May 06 17:36:34 GMT-03:00 2019","Estudo","","Tiramisu","True"
"Wed May 08 01:42:41 GMT-03:00 2019","Wed May 08 02:16:50 GMT-03:00 2019","Estudo","","Cedro","False"
"Thu May 09 17:25:36 GMT-03:00 2019","Thu May 09 17:27:15 GMT-03:00 2019","Estudo","","Bolo floresta negra","False"
"Thu May 09 17:28:03 GMT-03:00 2019","Thu May 09 18:30:13 GMT-03:00 2019","Estudo","","Bolo de mirtilos","True"
"Fri May 10 18:01:37 GMT-03:00 2019","Fri May 10 19:09:02 GMT-03:00 2019","Estudo","","Bolo chiffon de morango","False"
"Fri May 10 19:24:58 GMT-03:00 2019","Fri May 10 19:29:10 GMT-03:00 2019","Estudo","","Tiramisu","False"
"Sat May 11 12:36:04 GMT-03:00 2019","Sat May 11 13:21:12 GMT-03:00 2019","Estudo","","Bolo de mirtilos","True"
"Sat May 11 13:44:04 GMT-03:00 2019","Sat May 11 14:09:58 GMT-03:00 2019","Estudo","","Bolo floresta negra","False"
"Sat May 11 15:35:07 GMT-03:00 2019","Sat May 11 16:20:42 GMT-03:00 2019","Estudo","","Bolo de limão","True"
"Tue May 14 14:22:16 GMT-03:00 2019","Tue May 14 15:08:04 GMT-03:00 2019","Estudo","","Bolo floresta negra","True"
"Fri May 17 16:09:50 GMT-03:00 2019","Fri May 17 16:41:14 GMT-03:00 2019","Estudo","","Bolo de mirtilos","True"
"Fri May 17 17:00:48 GMT-03:00 2019","Fri May 17 17:10:04 GMT-03:00 2019","Estudo","","Bolo floresta negra","False"
"Fri May 17 17:29:29 GMT-03:00 2019","Fri May 17 18:15:11 GMT-03:00 2019","Estudo","","Cheesecake de cereja","True"
"Fri May 17 19:18:26 GMT-03:00 2019","Fri May 17 20:03:51 GMT-03:00 2019","Estudo","","Bolo floresta negra","True"
"Fri May 17 20:10:58 GMT-03:00 2019","Fri May 17 20:37:34 GMT-03:00 2019","Estudo","","Bolo de matchá","True"
"Sat May 18 12:50:03 GMT-03:00 2019","Sat May 18 13:36:34 GMT-03:00 2019","Estudo","","Bolo de matchá","True"
"Sat May 18 14:00:00 GMT-03:00 2019","Sat May 18 14:00:32 GMT-03:00 2019","Estudo","","Bolo de mirtilos","False"
"Sat May 18 14:04:18 GMT-03:00 2019","Sat May 18 14:17:19 GMT-03:00 2019","Estudo","","Bolo de morango com chocolate","False"
"Sat May 18 14:27:46 GMT-03:00 2019","Sat May 18 15:23:56 GMT-03:00 2019","Estudo","","Bolo de mirtilos","True"
"Mon May 20 12:30:39 GMT-03:00 2019","Mon May 20 13:17:59 GMT-03:00 2019","Estudo","","Bolo de limão","False"
"Mon May 20 14:38:54 GMT-03:00 2019","Mon May 20 15:24:38 GMT-03:00 2019","Estudo","","Bolo de matchá","True"
"Mon May 20 15:52:24 GMT-03:00 2019","Mon May 20 16:39:28 GMT-03:00 2019","Estudo","","Bolo floresta negra","True"
